Month,Item Fat Content,Item Type,Outlet Location Type,Outlet Size,Outlet Type,Sales,Rating
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,253,3.3
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,41,3.3
MAR,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,164,3.3
MAR,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,142,3.3
MAR,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,90,3.3
MAR,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,254,3.3
MAR,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,175,3.3
MAR,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,194,3.3
MAR,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,171,3.3
MAR,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,126,3.3
MAR,Low Fat,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,55,3.2
MAR,Low Fat,Household,Tier 2,Medium,Supermarket Type1,251,3.2
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,183,3.2
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,186,3.2
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,106,3.2
MAR,Low Fat,Starchy Foods,Tier 2,High,Supermarket Type1,263,3.2
MAR,Regular,Canned,Tier 2,High,Supermarket Type1,60,3.2
MAR,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,37,3.2
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,171,3.1
MAR,Low Fat,Meat,Tier 2,High,Supermarket Type1,76,3.1
MAR,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,151,3.1
MAR,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,60,3.1
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,173,3
MAR,Low Fat,Household,Tier 2,Medium,Supermarket Type1,212,3
MAR,Low Fat,Canned,Tier 2,Medium,Supermarket Type1,106,3
MAR,Low Fat,Health and Hygiene,Tier 2,Medium,Supermarket Type1,154,3
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,176,3
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,40,3
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,111,3
MAR,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,193,3
MAR,Low Fat,Household,Tier 2,High,Supermarket Type1,246,3
MAR,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,124,3
MAR,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,58,3
MAR,Regular,Canned,Tier 2,High,Supermarket Type1,234,3
MAR,Regular,Canned,Tier 2,High,Supermarket Type1,89,3
MAR,Regular,Dairy,Tier 2,High,Supermarket Type1,256,3
MAR,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,112,3
MAR,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,227,3
MAR,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,121,3
MAR,Regular,Soft Drinks,Tier 2,Medium,Supermarket Type1,37,3
MAR,Regular,Fruits and Vegetables,Tier 2,High,Supermarket Type1,144,2.9
MAR,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,95,2.9
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,43,2.8
MAR,Low Fat,Soft Drinks,Tier 2,Small,Supermarket Type1,63,2.8
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,46,2.8
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,45,2.8
MAR,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,122,2.8
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,84,2.7
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,231,2.7
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,174,2.6
MAR,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,146,2.6
MAR,Regular,Baking Goods,Tier 2,High,Supermarket Type1,92,2.6
MAR,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,66,2.5
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,152,2.5
MAR,Low Fat,Hard Drinks,Tier 2,Small,Supermarket Type1,126,2.5
MAR,Low Fat,Household,Tier 2,High,Supermarket Type1,146,2.5
MAR,Regular,Canned,Tier 2,High,Supermarket Type1,187,2.5
MAR,Regular,Canned,Tier 2,High,Supermarket Type1,86,2.5
MAR,Low Fat,Breakfast,Tier 2,Small,Supermarket Type1,230,2.3
MAR,Regular,Baking Goods,Tier 2,High,Supermarket Type1,207,2.3
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,127,2
MAR,Low Fat,Household,Tier 2,Medium,Supermarket Type1,262,2
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,246,2
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,149,2
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,47,2
MAR,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,41,2
MAR,Regular,Baking Goods,Tier 2,High,Supermarket Type1,164,2
MAR,Regular,Breads,Tier 2,High,Supermarket Type1,229,2
MAR,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,153,1.7
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,161,1.5
MAR,Regular,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,80,1
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,94,1
MAR,Low Fat,Breads,Tier 2,Small,Supermarket Type1,103,1
MAR,Low Fat,Breads,Tier 2,Small,Supermarket Type1,41,1
MAR,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,140,1
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,110,1
MAR,Low Fat,Household,Tier 2,High,Supermarket Type1,147,1
MAR,Regular,Baking Goods,Tier 2,High,Supermarket Type1,39,1
MAR,Regular,Dairy,Tier 2,High,Supermarket Type1,182,1
MAR,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,105,1
MAR,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,107,1
MAR,low fat,Snack Foods,Tier 2,Medium,Supermarket Type1,117,1
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,105,4
MAR,Regular,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,177,4
MAR,Low Fat,Soft Drinks,Tier 2,Small,Supermarket Type1,140,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,53,4
MAR,Low Fat,Soft Drinks,Tier 2,Small,Supermarket Type1,50,4
MAR,Low Fat,Breakfast,Tier 2,Small,Supermarket Type1,100,4
MAR,Low Fat,Soft Drinks,Tier 2,Small,Supermarket Type1,141,4
MAR,Regular,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,228,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,51,4
MAR,Low Fat,Starchy Foods,Tier 2,Small,Supermarket Type1,37,4
MAR,Regular,Dairy,Tier 2,Small,Supermarket Type1,150,4
MAR,Regular,Frozen Foods,Tier 2,Small,Supermarket Type1,123,4
MAR,Regular,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,110,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,39,4
MAR,Low Fat,Household,Tier 2,Small,Supermarket Type1,111,4
MAR,Low Fat,Health and Hygiene,Tier 2,Medium,Supermarket Type1,144,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,191,4
MAR,Regular,Canned,Tier 2,Medium,Supermarket Type1,79,4
MAR,Low Fat,Dairy,Tier 2,Medium,Supermarket Type1,193,4
MAR,Regular,Breakfast,Tier 2,Medium,Supermarket Type1,92,4
MAR,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,161,4
MAR,Low Fat,Snack Foods,Tier 2,Medium,Supermarket Type1,142,4
MAR,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,46,4
MAR,Regular,Canned,Tier 2,Medium,Supermarket Type1,213,4
MAR,Low Fat,Health and Hygiene,Tier 2,Medium,Supermarket Type1,50,4
MAR,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,38,4
MAR,Low Fat,Breads,Tier 2,Medium,Supermarket Type1,231,4
MAR,Low Fat,Breads,Tier 2,Medium,Supermarket Type1,175,4
MAR,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,125,4
MAR,Low Fat,Health and Hygiene,Tier 2,Medium,Supermarket Type1,153,4
MAR,Regular,Meat,Tier 2,Medium,Supermarket Type1,102,4
MAR,Low Fat,Others,Tier 2,Medium,Supermarket Type1,143,4
MAR,Low Fat,Baking Goods,Tier 2,Medium,Supermarket Type1,45,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,133,4
MAR,Low Fat,Hard Drinks,Tier 2,Medium,Supermarket Type1,114,4
MAR,Low Fat,Health and Hygiene,Tier 2,Medium,Supermarket Type1,115,4
MAR,Low Fat,Health and Hygiene,Tier 2,Medium,Supermarket Type1,35,4
MAR,Low Fat,Health and Hygiene,Tier 2,Medium,Supermarket Type1,59,4
MAR,Low Fat,Household,Tier 2,Medium,Supermarket Type1,221,4
MAR,Low Fat,Snack Foods,Tier 2,Medium,Supermarket Type1,120,4
MAR,Low Fat,Soft Drinks,Tier 2,Medium,Supermarket Type1,57,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,94,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,149,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,84,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,196,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,141,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,92,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,113,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,253,4
MAR,Low Fat,Baking Goods,Tier 2,Small,Supermarket Type1,81,4
MAR,Low Fat,Breads,Tier 2,Small,Supermarket Type1,218,4
MAR,Low Fat,Breads,Tier 2,Small,Supermarket Type1,84,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,118,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,83,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,75,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,189,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,76,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,170,4
MAR,Low Fat,Canned,Tier 2,Small,Supermarket Type1,258,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,177,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,155,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,206,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,56,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,166,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,166,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,74,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,55,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,231,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,123,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,218,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,182,4
MAR,Low Fat,Dairy,Tier 2,Small,Supermarket Type1,110,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,125,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,60,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,262,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,99,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,148,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,208,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,60,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,65,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,142,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,120,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,61,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,211,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,253,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,181,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,34,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,83,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,247,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,147,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,39,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,259,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,123,4
MAR,Low Fat,Frozen Foods,Tier 2,Small,Supermarket Type1,121,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,158,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,127,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,187,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,191,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,115,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,245,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,57,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,244,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,174,4
MAR,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,51,4
MAY,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,217,4
MAY,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,95,4
MAY,Low Fat,Fruits and Vegetables,Tier 2,Small,Supermarket Type1,122,4
MAY,Low Fat,Hard Drinks,Tier 2,Small,Supermarket Type1,178,4
MAY,Low Fat,Hard Drinks,Tier 2,Small,Supermarket Type1,77,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,99,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,86,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,184,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,238,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,144,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,265,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,200,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,190,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,41,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,163,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,130,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,262,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,36,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,55,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,131,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,160,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,117,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,192,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,161,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,95,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,154,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,112,4
MAY,Low Fat,Health and Hygiene,Tier 2,Small,Supermarket Type1,151,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,129,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,174,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,158,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,175,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,217,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,156,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,165,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,216,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,93,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,175,4
MAY,Low Fat,Household,Tier 2,Small,Supermarket Type1,248,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,132,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,128,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,179,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,244,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,183,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,49,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,119,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,188,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,125,4
MAY,Low Fat,Household,Tier 2,High,Supermarket Type1,35,4
MAY,Low Fat,Meat,Tier 2,High,Supermarket Type1,39,4
MAY,Low Fat,Meat,Tier 2,High,Supermarket Type1,104,4
MAY,Low Fat,Meat,Tier 2,High,Supermarket Type1,108,4
MAY,Low Fat,Meat,Tier 2,High,Supermarket Type1,57,4
MAY,Low Fat,Meat,Tier 2,High,Supermarket Type1,182,4
MAY,Low Fat,Others,Tier 2,High,Supermarket Type1,144,4
MAY,Low Fat,Others,Tier 2,High,Supermarket Type1,166,4
MAY,Low Fat,Others,Tier 2,High,Supermarket Type1,66,4
MAY,Low Fat,Seafood,Tier 2,High,Supermarket Type1,51,4
MAY,Low Fat,Seafood,Tier 2,High,Supermarket Type1,199,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,146,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,212,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,109,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,186,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,167,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,184,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,107,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,83,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,44,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,149,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,149,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,120,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,209,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,149,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,86,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,156,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,104,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,115,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,166,4
MAY,Low Fat,Snack Foods,Tier 2,High,Supermarket Type1,194,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,246,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,171,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,195,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,153,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,228,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,237,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,185,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,216,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,75,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,163,4
MAY,Low Fat,Soft Drinks,Tier 2,High,Supermarket Type1,51,4
MAY,Low Fat,Starchy Foods,Tier 2,High,Supermarket Type1,119,4
MAY,Low Fat,Starchy Foods,Tier 2,High,Supermarket Type1,224,4
MAY,Regular,Baking Goods,Tier 2,High,Supermarket Type1,132,4
MAY,Regular,Baking Goods,Tier 2,High,Supermarket Type1,227,4
MAY,Regular,Baking Goods,Tier 2,High,Supermarket Type1,49,4
MAY,Regular,Baking Goods,Tier 2,High,Supermarket Type1,173,4
MAY,Regular,Baking Goods,Tier 2,High,Supermarket Type1,124,4
MAY,Regular,Baking Goods,Tier 2,High,Supermarket Type1,100,4
MAY,Regular,Baking Goods,Tier 2,High,Supermarket Type1,198,4
MAY,Regular,Baking Goods,Tier 2,High,Supermarket Type1,99,4
MAY,Regular,Breads,Tier 2,High,Supermarket Type1,189,4
MAY,Regular,Breads,Tier 2,High,Supermarket Type1,263,4
MAY,Regular,Canned,Tier 2,High,Supermarket Type1,198,4
MAY,Regular,Canned,Tier 2,High,Supermarket Type1,154,4
MAY,Regular,Canned,Tier 2,High,Supermarket Type1,207,4
MAY,Regular,Canned,Tier 2,High,Supermarket Type1,266,4
MAY,Regular,Canned,Tier 2,High,Supermarket Type1,255,4
MAY,Regular,Canned,Tier 2,High,Supermarket Type1,184,4
MAY,Regular,Dairy,Tier 2,High,Supermarket Type1,85,4
MAY,Regular,Dairy,Tier 2,High,Supermarket Type1,240,4
MAY,Regular,Dairy,Tier 2,High,Supermarket Type1,224,4
MAY,Regular,Dairy,Tier 2,High,Supermarket Type1,182,4
MAY,Regular,Dairy,Tier 2,High,Supermarket Type1,63,4
MAY,Regular,Dairy,Tier 2,High,Supermarket Type1,155,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,103,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,92,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,77,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,163,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,148,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,198,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,155,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,37,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,127,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,49,4
MAY,Regular,Frozen Foods,Tier 2,High,Supermarket Type1,120,4
MAY,Regular,Fruits and Vegetables,Tier 2,High,Supermarket Type1,255,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,79,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,119,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,140,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,226,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,166,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,174,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,111,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,91,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,81,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,254,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,147,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,145,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,61,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,181,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,89,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,148,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,121,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,232,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,188,4
MAY,Regular,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,65,4
MAY,Regular,Meat,Tier 2,Medium,Supermarket Type1,153,4
MAY,Regular,Meat,Tier 2,Medium,Supermarket Type1,177,4
MAY,Regular,Meat,Tier 2,Medium,Supermarket Type1,195,4
MAY,Regular,Meat,Tier 2,Medium,Supermarket Type1,72,4
MAY,Regular,Meat,Tier 2,Medium,Supermarket Type1,179,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,100,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,177,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,123,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,50,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,154,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,51,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,180,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,118,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,96,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,113,4
MAY,Regular,Snack Foods,Tier 2,Medium,Supermarket Type1,113,4
MAY,Regular,Soft Drinks,Tier 2,Medium,Supermarket Type1,191,4
MAY,Regular,Soft Drinks,Tier 2,Medium,Supermarket Type1,125,4
MAY,Regular,Soft Drinks,Tier 2,Medium,Supermarket Type1,41,4
MAY,Regular,Soft Drinks,Tier 2,Medium,Supermarket Type1,165,4
MAY,Regular,Starchy Foods,Tier 2,Medium,Supermarket Type1,81,4
MAY,Regular,Starchy Foods,Tier 2,Medium,Supermarket Type1,93,4
MAY,Regular,Starchy Foods,Tier 2,Medium,Supermarket Type1,64,4
MAY,low fat,Fruits and Vegetables,Tier 2,Medium,Supermarket Type1,180,4
MAY,low fat,Household,Tier 2,Medium,Supermarket Type1,197,4
MAY,low fat,Snack Foods,Tier 2,Medium,Supermarket Type1,196,4
MAY,low fat,Snack Foods,Tier 2,Medium,Supermarket Type1,91,4
MAY,Regular,Baking Goods,Tier 2,Medium,Supermarket Type1,40,4
